Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,121893800,G,160.816,-12.7285,-33.3939,156.795,35.7375,2.1846,-1.935,1,G,52.6351,16.1394,34.777,36.0628,38.3395,0.8388,1.1363,-1,91.399
165617,122794506,G,86.0188,-67.2641,-18.7625,-50.2268,69.8319,-0.6684,-2.8696,-1,G,27.7297,27.0901,-5.3145,-2.6096,27.6064,-0.0944,-0.1937,1,89.1818
165617,122922201,G,76.0567,-36.5723,-16.4795,-64.6181,40.1137,-1.2547,-2.7182,1,G,36.339,34.3047,11.9826,-0.3487,36.3372,-0.0096,0.336,-1,91.5792
165617,122687156,G,176.454,-43.8121,-15.0069,170.268,46.3109,2.0131,-2.8116,1,G,91.358,29.5095,-45.8433,73.3066,54.5199,1.1053,-0.9989,-1,92.1261
165617,124090859,G,194.015,-21.6733,34.9788,-189.601,41.1491,-2.2324,2.1255,1,G,62.1411,27.9532,-24.0748,-50.0053,36.8914,-1.1118,-0.711,-1,89.7019
165617,123385322,G,45.9705,-25.7928,-25.9895,27.7947,36.6159,0.7004,-2.3524,1,G,48.1552,26.1229,28.8328,-28.3756,38.9068,-0.6765,0.8347,-1,94.0803
165617,123739367,G,64.6882,-4.2514,42.8205,48.2999,43.031,0.9654,1.6698,-1,G,58.891,2.5027,-44.6811,38.2815,44.7511,0.7754,-1.5148,1,88.1416
165617,125036378,G,94.8245,-17.4301,38.8391,84.7313,42.5709,1.4393,1.9926,-1,G,105.602,31.5426,-35.407,94.3569,47.4193,1.4391,-0.8431,1,88.8107
165617,125474305,G,145.834,-44.0239,2.7042,139.004,44.1069,1.8653,3.0802,-1,G,165.521,39.5882,-28.5997,158.152,48.8382,1.8912,-0.6256,1,89.1629
165617,126606476,G,49.7881,-1.1799,-47.9385,-13.3924,47.953,-0.2758,-1.5954,-1,G,48.4007,5.8449,39.7972,-26.9191,40.2241,-0.6273,1.425,1,89.0393
165617,126773668,G,48.2387,-37.7189,-27.1621,12.9022,46.4811,0.2741,-2.5175,1,G,56.9975,30.1902,30.6404,37.3954,43.0149,0.7859,0.7928,-1,92.0653
165617,127453732,G,106.439,-2.299,-47.6671,-95.1412,47.7225,-1.4408,-1.619,-1,G,95.243,4.5684,42.7003,-85.0119,42.944,-1.4345,1.4642,1,90.5026
165617,127032237,G,142.145,21.4802,-35.4054,-135.979,41.4119,-1.9045,-1.0255,-1,G,202.784,-30.1021,42.2253,-196.042,51.8567,-2.04,2.1901,1,92.8318
165617,127172727,G,111.442,44.5808,25.7602,98.8345,51.4882,1.4071,0.524,-1,G,66.9659,-33.6306,-21.1275,53.9169,39.7164,1.1131,-2.5807,1,91.4057
165617,127217839,G,33.3987,-18.1561,24.6332,-13.38,30.6013,-0.4244,2.206,-1,G,100.518,50.1272,-41.3687,-76.6796,64.9931,-1.003,-0.69,1,92.3079
165617,126923694,G,79.8129,22.1584,-44.7717,-62.2462,49.955,-1.0451,-1.1112,1,G,45.5089,-20.2662,33.2789,-23.5125,38.9642,-0.5718,2.1178,-1,90.6384
165617,127014527,G,109.745,23.1052,15.0301,106.227,27.5636,2.0587,0.5767,1,G,46.6719,-37.699,-16.0705,22.3335,40.9814,0.5211,-2.7386,-1,87.8884
165617,127536336,G,36.6224,25.3989,-21.9646,-14.6166,33.5789,-0.4226,-0.713,1,G,57.4816,-27.119,49.2382,12.0115,56.2125,0.2121,2.0742,-1,90.0109
165617,128537525,G,82.9106,37.0724,18.5229,71.8101,41.4423,1.3173,0.4634,-1,G,56.7375,-36.712,-24.8555,35.4057,44.3347,0.7316,-2.5464,1,89.2531
165617,127776448,G,143.117,-10.7949,-49.1379,-133.982,50.3097,-1.7062,-1.7871,-1,G,65.5611,-2.7164,38.3478,-53.1066,38.4439,-1.1271,1.6415,1,90.8025
165617,127946495,G,50.6054,-36.8317,-27.5799,21.0634,46.0133,0.4431,-2.4989,-1,G,44.421,28.8542,32.5019,9.1806,43.4619,0.2097,0.8448,1,89.5961
165617,128451459,G,46.5938,-9.521,-39.2954,23.1558,40.4324,0.5453,-1.8085,-1,G,53.235,28.0844,41.0437,18.9905,49.7324,0.3731,0.9707,1,88.5541
165617,129788263,G,132.34,-14.1354,-37.9341,-125.996,40.4822,-1.8534,-1.9275,-1,G,52.1121,32.2616,24.0245,-33.1311,40.2242,-0.751,0.6401,1,90.4378
165617,130417282,G,75.2216,36.5422,-22.7149,-61.7007,43.0267,-1.1576,-0.5562,1,G,55.0134,-39.8815,19.2326,-32.6501,44.2767,-0.683,2.6923,-1,89.6426
165617,129191515,G,114.634,35.4598,-46.0835,-98.7925,58.1471,-1.3003,-0.915,1,G,83.7939,-35.3932,13.1241,-74.8097,37.7481,-1.4355,2.7865,-1,90.276
165617,129737993,G,115.225,-9.7468,-43.668,106.183,44.7426,1.5991,-1.7904,1,G,61.1451,-2.3561,41.3879,44.9467,41.455,0.9397,1.6277,-1,90.0804
165617,131600085,G,69.9838,-22.4644,34.4741,-56.6092,41.1475,-1.1238,2.1483,-1,G,42.0123,19.9122,-34.7408,-12.7122,40.0427,-0.3124,-1.0503,1,87.9265
165617,131838160,G,99.5846,-14.7982,-35.3999,-91.8963,38.3685,-1.6076,-1.9667,1,G,49.8342,12.3422,41.3214,-24.973,43.1253,-0.5508,1.2805,-1,92.8787
165617,133535610,G,52.7117,-9.8316,-31.8345,40.8462,33.3181,1.0325,-1.8703,-1,G,41.8102,15.0589,34.1897,-18.7717,37.3591,-0.4834,1.1559,1,91.7291
165617,132835114,G,75.0323,27.4313,-29.6688,63.2228,40.4068,1.2301,-0.8246,1,G,39.3552,-25.7355,29.4643,4.2847,39.1211,0.1093,2.2887,-1,92.3273
165617,133156662,G,105.871,22.5725,-41.7022,-94.6574,47.4193,-1.4419,-1.0747,-1,G,49.2081,-17.3239,36.46,-28.1421,40.3664,-0.6503,2.0144,1,94.4177
165617,132408123,G,90.0243,7.646,32.8708,-83.459,33.7483,-1.6372,1.3422,-1,G,33.4429,-8.533,-32.1552,3.4126,33.2682,0.1024,-1.8302,1,93.9968
165617,134102697,G,176.909,-11.24,29.8788,174.005,31.9231,2.3972,1.9306,-1,G,32.7302,-17.1462,-24.8372,12.6639,30.1808,0.4082,-2.175,1,90.9515
165617,134426900,G,48.9215,44.6407,5.5483,-19.2284,44.9842,-0.4154,0.1237,1,G,61.5257,-42.2885,27.9438,-34.8744,50.687,-0.6428,2.5577,-1,90.2453
165617,134812099,G,34.8954,-13.6412,-31.7795,-4.6537,34.5835,-0.1342,-1.9763,1,G,62.8242,30.8816,41.2709,35.9153,51.5457,0.65,0.9284,-1,90.4683
165617,135271891,G,41.0169,32.7551,-16.7432,-18.1422,36.7863,-0.4751,-0.4725,1,G,51.5172,-36.2484,26.2524,25.5123,44.7564,0.543,2.5148,-1,91.6821
165617,136073340,G,49.2641,18.2493,-23.3832,-39.3336,29.6616,-1.0942,-0.9081,-1,G,48.6895,15.2416,21.4733,40.9543,26.3326,1.225,0.9535,1,92.0164
165617,135115581,G,114.317,24.8011,42.5792,103.152,49.2756,1.4846,1.0434,1,G,75.045,-19.0294,-38.6849,61.4256,43.1119,1.1523,-2.028,-1,93.4013
165617,136321657,G,112.334,41.4463,-0.9958,104.404,41.4583,1.654,-0.024,1,G,55.4642,-42.9209,1.6584,35.09,42.9529,0.7458,3.103,-1,93.2478
165617,136080536,G,82.2773,22.9719,-29.844,-73.1517,37.6612,-1.4176,-0.9148,-1,G,72.0326,-12.1889,53.1164,-47.1037,54.497,-0.7821,1.7964,1,93.2325
165617,140124008,G,180.832,0.1978,37.2164,-176.961,37.2169,-2.2632,1.5655,1,G,96.1465,-4.0849,-43.7045,-85.5416,43.895,-1.4205,-1.664,-1,88.0477
165617,140675594,G,76.9854,43.2786,16.5951,61.4679,46.3512,1.0943,0.3662,1,G,52.181,-39.2964,-20.8109,27.3046,44.4669,0.5808,-2.6546,-1,93.647
165617,141854018,G,177.849,18.0004,43.1657,-171.59,46.7684,-2.0111,1.1757,1,G,95.3534,-20.3466,-37.316,-85.3568,42.5026,-1.4473,-2.07,-1,92.6196
165617,141495660,G,91.6037,-9.2772,50.1068,-76.1214,50.9584,-1.1913,1.7539,-1,G,28.583,3.6168,-28.1811,3.1179,28.4123,0.1095,-1.4431,1,92.7501
165617,141601230,G,131.41,-15.0495,-47.5491,121.578,49.8738,1.6239,-1.8773,-1,G,53.2373,30.4231,24.03,36.4855,38.7686,0.8391,0.6685,1,91.2201
165617,141912974,G,97.3155,26.6331,-34.9056,86.8479,43.9059,1.4338,-0.919,1,G,49.5233,-19.2715,34.4495,29.9063,39.4735,0.6992,2.0808,-1,88.745
165617,141478786,G,44.7847,-35.3878,5.0168,-26.9851,35.7416,-0.6971,3.0008,-1,G,46.4684,36.2234,-6.8809,28.2811,36.8711,0.7067,-0.1877,1,91.221
165617,142220658,G,42.7787,19.2683,-36.0738,12.5469,40.8972,0.3022,-1.0802,1,G,51.3494,-6.5981,40.4275,-30.9649,40.9624,-0.6979,1.7326,-1,91.3312
165617,137392791,G,110.935,7.5907,56.6471,-95.0798,57.1534,-1.2822,1.4376,-1,G,49.608,6.9764,-35.2348,-34.2166,35.9188,-0.8475,-1.3753,1,91.5749
165617,136852386,G,47.1803,1.2877,35.4349,-31.1236,35.4583,-0.7922,1.5345,-1,G,48.3407,8.1142,-46.5573,10.1682,47.2591,0.2135,-1.3982,1,92.0491
165617,137036522,G,169.729,17.7821,25.8633,-166.802,31.3865,-2.3723,0.9685,1,G,101.306,-36.2834,-37.3631,-86.8937,52.0815,-1.2847,-2.3415,-1,92.8674
165617,137419265,G,38.2908,-15.4726,-32.059,14.1063,35.5975,0.3866,-2.0204,1,G,56.642,18.247,45.7124,-28.0309,49.2197,-0.5425,1.191,-1,92.8667
165617,138936560,G,85.6555,39.4015,-34.796,-67.6286,52.5665,-1.0702,-0.7234,-1,G,68.1763,-29.8906,29.958,-53.4515,42.3194,-1.0557,2.3551,1,94.2867
165617,138739843,G,138.667,27.3126,36.534,-130.949,45.6148,-1.7768,0.9288,1,G,194.361,-15.1475,-42.2559,-189.107,44.8888,-2.1451,-1.915,-1,91.0556
165617,150022011,G,68.6713,-32.8566,-10.3664,-59.403,34.4531,-1.313,-2.836,-1,G,39.3416,38.4148,7.5291,3.9198,39.1457,0.1,0.1935,1,92.4633
165617,148845724,G,84.2513,-19.1897,-19.7738,79.6179,27.5545,1.7829,-2.3412,-1,G,83.9538,60.2387,-41.1541,41.5436,72.9545,0.5424,-0.5994,1,90.6399
165617,149529876,G,46.819,25.1682,-34.5179,-19.1594,42.7192,-0.4347,-0.9408,-1,G,64.615,-27.3543,34.52,-47.2779,44.0442,-0.9323,2.2409,1,89.4363
165617,151123015,G,69.6908,33.5159,17.4304,58.5633,37.7774,1.2223,0.4796,1,G,36.0639,-31.4024,-15.6515,-8.3372,35.0868,-0.2354,-2.6792,-1,93.0256
165617,151495328,G,51.2524,23.613,-36.1573,-27.602,43.1848,-0.6021,-0.9923,-1,G,46.0549,-27.6782,36.3731,-5.6526,45.7065,-0.1234,2.2213,1,91.3579
165617,150885093,G,173.403,22.0261,29.3459,-169.477,36.6924,-2.2348,0.9269,1,G,52.0757,-21.9443,-28.1862,-37.8926,35.7213,-0.9237,-2.2323,-1,88.5289
165617,151184211,G,261.037,66.434,32.1043,250.392,73.7846,1.9361,0.4502,-1,G,41.0678,17.0234,-28.4235,24.2664,33.1314,0.679,-1.0312,1,94.0818
165617,150258188,G,81.3025,-25.2292,40.1209,-66.0597,47.3941,-1.1344,2.1321,1,G,27.9152,22.4837,-11.5842,11.8124,25.2925,0.4515,-0.4758,-1,90.354
165617,150980782,G,45.064,-44.7057,-1.3328,5.5116,44.7256,0.1229,-3.1118,1,G,46.4982,42.7498,7.4185,-16.7181,43.3887,-0.3764,0.1718,-1,90.6488
165617,150640720,G,87.8679,35.5377,-8.9636,79.8591,36.6507,1.5209,-0.2471,1,G,225.236,-49.3387,-18.2674,219.005,52.6119,2.1334,-2.787,-1,88.2169
165617,150907800,G,54.2155,41.7851,-16.0781,30.5746,44.7716,0.6386,-0.3673,-1,G,45.5706,-41.898,11.0383,14.1202,43.3277,0.3204,2.884,1,89.0742
165617,151830211,G,46.2848,6.0117,-43.28,-15.2636,43.6955,-0.3426,-1.4328,1,G,51.2588,-12.9147,46.1489,-18.1916,47.922,-0.371,1.8437,-1,91.3215
165617,151701901,G,130.378,54.0712,24.0928,-116.164,59.196,-1.4267,0.4192,1,G,42.6527,35.647,21.5801,9.1014,41.6702,0.2167,0.5444,-1,91.3327
165617,151739275,G,76.4531,-28.9553,31.8767,63.1707,43.0643,1.1763,2.3082,1,G,57.2803,37.6529,-26.6836,33.9302,46.1493,0.6813,-0.6165,-1,91.397
165617,151944718,G,146.812,30.3483,-33.0201,-139.794,44.848,-1.8548,-0.8275,-1,G,64.0498,-28.3151,30.3435,-48.7842,41.5027,-1.0002,2.3216,1,94.2848
165617,152201678,G,65.6741,-22.3305,-37.4904,-49.0806,43.6369,-0.9669,-2.108,-1,G,51.8853,22.9536,36.7739,-28.5112,43.3496,-0.6177,1.0128,1,88.311
165617,153948193,G,96.5495,9.2695,41.8757,86.5003,42.8893,1.4511,1.353,-1,G,88.7026,-13.7345,-45.1653,75.0972,47.2074,1.2441,-1.866,1,90.4091
165617,154077281,G,149.224,43.983,22.7555,-140.767,49.5209,-1.7675,0.4774,1,G,96.4207,-36.0368,-18.5881,-87.4802,40.5483,-1.5119,-2.6654,-1,90.354
165617,153206965,G,96.4832,39.1797,-26.8302,-83.9886,47.4859,-1.3351,-0.6005,1,G,74.6933,-40.3173,16.5931,-60.6487,43.5983,-1.1328,2.7512,-1,90.969
165617,154249030,G,89.6066,-44.1389,-10.3722,77.2885,45.3412,1.3032,-2.9108,-1,G,79.478,45.2471,7.8312,64.87,45.9198,1.1453,0.1714,1,91.5036
165617,153812328,G,77.2598,-2.6229,48.2779,60.2613,48.3491,1.0453,1.6251,1,G,44.3332,9.0014,-39.3381,18.3552,40.3548,0.4405,-1.3458,-1,92.107
165617,175963311,G,100.383,40.8291,32.0444,-85.924,51.9024,-1.278,0.6654,1,G,45.0833,-24.567,-27.4466,-25.9931,36.8355,-0.6573,-2.3009,-1,91.3756
165617,176698503,G,45.4451,44.8518,-5.2411,5.1081,45.157,0.1129,-0.1163,1,G,56.0418,-37.1561,19.6045,37.0912,42.0109,0.7961,2.6561,-1,90.8475
165617,176939513,G,92.3916,18.9968,-30.4001,-85.1537,35.8475,-1.5999,-1.0123,1,G,42.109,-18.4419,34.5335,-15.5079,39.1493,-0.3864,2.0613,-1,89.1082
165617,143435920,G,108.536,2.1519,-46.6101,-97.9948,46.6598,-1.4876,-1.5247,1,G,37.7515,3.6509,34.3341,-15.2646,34.5276,-0.4288,1.4649,-1,91.5863
165617,142739320,G,46.2953,-36.1757,-6.9275,-28.0459,36.833,-0.7023,-2.9524,-1,G,44.0658,39.3092,13.1688,14.9382,41.4564,0.353,0.3233,1,89.1322
165617,143495318,G,83.9252,-15.8603,35.1164,-74.5568,38.5319,-1.4142,1.995,1,G,31.9777,27.1546,5.1982,16.0677,27.6476,0.5526,0.1891,-1,90.8828
165617,143436305,G,75.962,15.3522,38.2055,63.8347,41.1746,1.2224,1.1887,1,G,36.1445,-32.5688,-10.1029,-11.9841,34.0998,-0.3446,-2.8408,-1,93.7721
165617,142626129,G,44.9291,-37.7386,-24.1303,3.4845,44.7937,0.0777,-2.5727,1,G,51.3495,34.5781,25.8222,27.8267,43.1559,0.6069,0.6414,-1,90.9743
165617,142983483,G,58.2716,5.2431,-33.3627,-47.4869,33.7722,-1.1415,-1.4149,-1,G,43.0056,6.7908,42.4365,1.5796,42.9764,0.0367,1.4121,1,89.0081
165617,143421719,G,137.622,28.4052,-41.1575,128.214,50.008,1.6707,-0.9667,-1,G,115.133,-20.5122,35.8977,107.454,41.3448,1.6834,2.0899,1,90.8611
165617,144038356,G,46.5892,5.8918,-43.2453,16.2996,43.6448,0.3653,-1.4354,1,G,45.7929,12.0516,43.8906,5.0346,45.5151,0.1104,1.3028,-1,88.0734
165617,144024123,G,69.0976,-12.9849,-23.6273,-63.6208,26.9603,-1.5939,-2.0733,-1,G,31.6545,16.8453,22.0225,15.2724,27.7264,0.5262,0.9178,1,88.2946
165617,144207417,G,75.1888,19.4148,-47.7232,54.7623,51.5212,0.9252,-1.1844,1,G,38.9157,7.0035,37.8657,5.6176,38.508,0.1454,1.3879,-1,92.6229
165617,146458504,G,194.529,30.7105,22.7645,190.736,38.2278,2.3104,0.6379,1,G,68.0668,-29.3543,-25.5497,55.8446,38.916,1.1582,-2.4254,-1,90.2499
165617,146252150,G,86.2066,15.2202,47.2534,-70.4772,49.6441,-1.1494,1.2592,-1,G,57.3739,-16.9542,-39.5469,-37.9519,43.028,-0.7954,-1.9758,1,93.7875
165617,148254522,G,75.953,-25.0188,31.0775,64.6304,39.8968,1.2595,2.2486,1,G,56.2584,28.1665,-36.8107,31.8845,46.3506,0.6427,-0.9177,-1,90.1218
165617,147075207,G,148.202,32.3635,19.5284,-143.3,37.7989,-2.0428,0.5429,1,G,58.8655,-35.6312,-16.289,-43.9342,39.178,-0.9647,-2.7128,-1,88.3112
165617,148141943,G,92.5193,-38.4927,-28.9488,78.9943,48.1635,1.2701,-2.4968,1,G,71.8994,35.7414,21.4951,58.5664,41.7072,1.1404,0.5415,-1,89.7076
165617,155115695,G,41.0199,25.0502,-32.4625,1.1376,41.004,0.0277,-0.9136,1,G,56.6966,-27.1195,36.994,-33.3236,45.8697,-0.6742,2.2034,-1,92.129
165617,155363814,G,97.8228,-37.6196,11.9289,-89.5084,39.4656,-1.5575,2.8345,-1,G,119.59,53.0143,-5.981,-107.03,53.3506,-1.4464,-0.1123,1,91.4797
165617,155010681,G,174.404,-32.8403,25.1752,169.424,41.3797,2.1174,2.4876,-1,G,45.5849,27.5948,-21.6086,29.1472,35.0486,0.7572,-0.6643,1,94.4688
165617,155730811,G,78.4852,53.6489,7.5579,56.7855,54.1787,0.915,0.14,-1,G,33.6173,-32.2229,9.1052,2.9819,33.4846,0.0889,2.8662,1,90.8741
165617,155861493,G,121.135,-16.9105,28.8002,-116.44,33.3979,-1.962,2.1017,-1,G,53.7702,22.9556,-36.0073,-32.6764,42.7023,-0.7053,-1.0032,1,90.9268
165617,157534558,G,84.1807,24.4237,-17.2127,78.6993,29.8796,1.6958,-0.6139,1,G,35.146,-26.3905,23.1796,-1.2163,35.1248,-0.0346,2.4209,-1,90.5304
165617,156246300,G,91.3439,43.753,8.4458,-79.7373,44.5607,-1.3453,0.1907,1,G,81.4356,-44.8256,-6.7062,-67.6567,45.3245,-1.1907,-2.9931,-1,90.1308
165617,156317388,G,60.6098,36.8675,-47.8023,5.4104,60.3678,0.0895,-0.9138,1,G,47.9503,15.6831,38.2863,24.2368,41.3739,0.5566,1.182,-1,89.7454
165617,156572839,G,106.231,-3.6595,-39.4273,98.5757,39.5968,1.6433,-1.6634,-1,G,90.0707,-1.2646,52.7955,72.964,52.8106,1.1273,1.5947,1,94.3696
165617,156299904,G,73.0317,-34.0121,-2.6924,-64.572,34.1185,-1.3945,-3.0626,-1,G,36.4261,34.0323,11.4259,6.1724,35.8992,0.1711,0.3239,1,92.164
165617,157500440,G,52.3019,-16.4607,20.0595,-45.4108,25.9488,-1.3259,2.258,1,G,40.3773,15.0552,-27.5212,25.4213,31.3699,0.7407,-1.0702,-1,90.1788
165617,156596105,G,97.0876,46.5683,35.3418,77.5136,58.4607,1.0941,0.6492,-1,G,54.2965,-30.6422,-16.6709,41.6082,34.8836,1.0113,-2.6433,1,90.1385
165617,157143836,G,179.819,0.7331,43.2167,174.547,43.2229,2.104,1.5538,1,G,194.83,-11.9064,-48.6499,188.282,50.0856,2.0346,-1.8108,-1,92.5343
165617,157756210,G,195.981,43.3657,18.7657,190.199,47.2518,2.1008,0.4084,1,G,44.2398,-28.0784,-12.7835,31.7071,30.8515,0.9008,-2.7144,-1,90.5212
165617,157904064,G,84.6976,-29.8405,37.3057,-69.9393,47.772,-1.1746,2.2455,-1,G,40.299,23.3931,-28.3776,-16.4766,36.7767,-0.4342,-0.8814,1,89.6391
165617,158702640,G,59.5981,-43.1665,-24.3226,33.1207,49.5473,0.6266,-2.6285,1,G,54.5803,39.0541,6.7902,37.519,39.64,0.843,0.1721,-1,87.8774
165617,158062140,G,83.3632,80.4853,4.3007,21.2845,80.6001,0.2611,0.0534,1,G,44.3845,-10.2796,38.7255,19.0955,40.0666,0.4602,1.8303,-1,88.9316
165617,160450958,G,97.31,25.3511,42.8483,83.6096,49.7861,1.2903,1.0365,1,G,89.9458,59.6219,67.2429,3.7241,89.8687,0.0414,0.8454,-1,89.9838
165617,159577429,G,96.5114,-30.7398,30.8911,86.1118,43.5797,1.4328,2.3537,1,G,43.4758,28.177,-27.1549,18.942,39.1322,0.4669,-0.7669,-1,92.4098
165617,159943043,G,90.0061,-46.8434,-16.3382,-75.0989,49.6109,-1.2024,-2.806,1,G,31.0723,29.454,8.5327,-5.0134,30.665,-0.1628,0.282,-1,88.7619
165617,160090988,G,49.5422,-5.0451,-37.1029,-32.4399,37.4443,-0.7836,-1.7059,-1,G,42.8476,10.942,38.1723,16.0952,39.7096,0.395,1.2916,1,90.7349
165617,160624707,G,62.3941,-34.7298,2.2456,-51.7862,34.8023,-1.1881,3.077,-1,G,51.7343,50.2795,6.225,-10.4713,50.6633,-0.2052,0.1232,1,93.9986
165617,162014234,G,90.6533,-17.1982,-36.5018,-81.1778,40.3505,-1.4489,-2.0111,1,G,50.1338,34.6264,26.0615,-25.2031,43.3381,-0.5529,0.6452,-1,89.9519
165617,162524866,G,58.7846,31.155,-20.8779,45.267,37.5036,1.0205,-0.5904,-1,G,37.0461,-28.8654,18.6184,-13.8761,34.349,-0.3937,2.5687,1,90.4864
165617,162064020,G,70.8006,5.8737,38.0002,59.4492,38.4514,1.2201,1.4174,1,G,56.483,6.6677,-49.974,25.4648,50.4169,0.4858,-1.4382,-1,93.2206
165617,164147640,G,43.0704,-6.6443,-42.553,0.3753,43.0686,0.0087,-1.7257,-1,G,59.4104,-0.6117,44.4166,39.4509,44.4209,0.8,1.5846,1,94.1279
165617,163953115,G,79.7933,45.9424,14.6409,-63.5759,48.2189,-1.0897,0.3085,1,G,50.3905,-39.5232,-5.6202,-30.7494,39.9208,-0.7093,-3.0003,-1,89.0393
165617,164041038,G,58.2865,10.3393,34.149,-46.0896,35.6799,-1.0734,1.2768,1,G,36.4021,-9.9673,-33.1135,11.3686,34.5811,0.3231,-1.8632,-1,88.0861
165617,164967202,G,58.3683,6.8426,35.9854,-45.4431,36.6302,-1.0417,1.3829,-1,G,38.1767,-12.9618,-30.88,18.3266,33.4901,0.523,-1.9682,1,92.3153
165617,163834472,G,112.308,-41.6968,24.1645,101.442,48.1928,1.4896,2.6164,1,G,48.2892,33.1946,-17.9092,30.1532,37.7177,0.7322,-0.4948,-1,91.4477
165617,164854616,G,51.9801,-7.6641,44.4393,25.8521,45.0953,0.5458,1.7416,-1,G,39.6355,2.8777,-39.1849,-5.2173,39.2905,-0.1324,-1.4975,1,88.9781
165617,163979151,G,48.2359,-24.8194,-39.1712,13.2781,46.3723,0.2826,-2.1356,1,G,43.9825,17.9185,33.4649,-22.2144,37.9601,-0.5561,1.0792,-1,91.3466
166701,670520932,G,108.756,50.2604,-9.9509,95.9311,51.236,1.385,-0.1955,1,G,70.232,-35.3115,13.6977,59.1438,37.8751,1.2284,2.7715,-1,88.0399
166701,670658888,G,110.765,-11.8814,-37.9668,103.374,39.7824,1.6832,-1.8741,1,G,31.9219,12.4435,28.3268,7.8581,30.9394,0.2513,1.1569,-1,88.8463
166701,671377003,G,116.847,20.3877,-39.6439,108.009,44.5791,1.6182,-1.0958,-1,G,44.3814,-18.9401,31.1312,25.3341,36.4401,0.6488,2.1174,1,90.2201
166701,671800951,G,115.003,-45.8595,14.7223,-104.431,48.1647,-1.5164,2.831,1,G,99.89,42.296,-12.1907,-89.6684,44.0178,-1.4601,-0.2806,-1,92.1156
166701,671267437,G,46.7464,25.6264,3.9619,-38.8948,25.9309,-1.1947,0.1534,-1,G,43.4867,-27.6027,-0.6645,33.5966,27.6107,1.0267,-3.1175,1,89.9953
166701,671174286,G,49.1852,-36.0353,-33.1712,4.5064,48.9782,0.0919,-2.3976,1,G,42.2615,33.6446,24.7099,6.5943,41.7437,0.1573,0.6335,-1,90.3436
166701,672181688,G,55.5326,-1.615,44.7585,32.8318,44.7876,0.6795,1.6069,1,G,65.8323,-43.5529,19.0741,-45.5324,47.5466,-0.8511,2.7288,-1,91.9422
166701,671967818,G,38.5568,-17.8846,-31.0692,-14.1937,35.8491,-0.3863,-2.0931,1,G,58.4733,22.3253,40.3556,35.9461,46.1194,0.7165,1.0655,-1,93.9986
166701,673071052,G,66.6866,-41.2999,6.1987,51.9903,41.7625,1.0444,2.9926,1,G,44.6497,41.4066,-12.6758,10.8811,43.3034,0.2487,-0.2971,-1,91.6569
166701,673417924,G,91.803,-44.9271,-19.9741,-77.5266,49.1671,-1.2366,-2.7233,1,G,54.4739,36.9615,13.2547,-37.7566,39.2663,-0.8539,0.3443,-1,89.4323
166701,672919277,G,163.791,3.4141,-42.1887,-158.228,42.3266,-2.0292,-1.4901,-1,G,91.2278,0.2503,43.9308,-79.9532,43.9315,-1.3601,1.5651,1,91.0388
166701,674225660,G,99.6869,-25.5447,25.5211,-92.9172,36.109,-1.6741,2.3567,1,G,54.7388,35.1951,-27.4685,-31.672,44.6454,-0.6604,-0.6627,-1,90.7079
166701,674935063,G,64.9607,39.4482,-18.7442,-48.0872,43.675,-0.951,-0.4436,-1,G,53.349,-40.4697,20.8025,-27.849,45.5032,-0.5791,2.6668,1,90.6951
166701,674970409,G,81.943,-4.9019,44.6276,-68.5492,44.896,-1.2096,1.6802,1,G,65.7768,-7.7576,-44.496,-47.8173,45.1672,-0.9223,-1.7434,-1,90.1093
166701,675909264,G,88.3233,-11.4461,46.3954,74.2795,47.7865,1.2246,1.8127,1,G,54.1625,10.906,-39.5504,35.3608,41.0265,0.7803,-1.3017,-1,90.7417
166701,676045290,G,58.5373,20.0721,-31.3773,45.1573,37.2481,1.0238,-1.0017,1,G,55.9199,-26.7942,45.7783,17.7042,53.0432,0.3279,2.1003,-1,94.3202
166701,676207526,G,78.6314,-8.1332,35.1258,-69.8778,36.0551,-1.4156,1.7983,1,G,48.5665,12.4014,-41.4661,-22.0331,43.2809,-0.4893,-1.2802,-1,87.5972
166701,676228037,G,47.6505,-20.2964,-28.5201,32.3299,35.0049,0.8263,-2.1893,-1,G,77.8333,32.6663,44.3289,55.0078,55.0649,0.8806,0.9357,1,87.8372
166701,676197954,G,60.9773,8.0584,-44.9638,40.3922,45.6802,0.7971,-1.3935,-1,G,41.9452,-12.4017,40.0121,2.1486,41.89,0.0513,1.8714,1,93.4876
166701,676450339,G,120.407,-13.2158,-29.9486,-115.871,32.7349,-1.9766,-1.9864,-1,G,32.666,13.4158,28.8501,-7.3991,31.8168,-0.2305,1.1355,1,90.7435
166701,676545504,G,156.373,10.2595,-31.1065,152.904,32.7547,2.2452,-1.2522,-1,G,58.1705,-1.6746,41.7129,40.5096,41.7465,0.8603,1.6109,1,91.8362
166701,682554667,G,43.0855,-5.6946,-38.7619,17.9286,39.1779,0.443,-1.7167,-1,G,52.0444,-10.0911,50.8969,4.0354,51.8876,0.0777,1.7665,1,90.3927
166701,681951900,G,83.6508,43.4646,-14.5473,-69.9761,45.8344,-1.2095,-0.323,1,G,49.3577,-39.6469,9.0135,-27.9829,40.6586,-0.643,2.9181,-1,89.7222
